game_id;game_name;companies;rating;year
19039;"Nebulous";20244;48;2016
19042;"Kismet";11035;65;2016
19044;"Insane Decay of Mind";10304;50;2016
19047;"Stealth Labyrinth";10914;-1.0;2016
19048;"Time Machine VR";3064;58;2016
19053;"Adventure Time: Magic Man's Head Games";10592,16091;65;2016
19054;"CDF Starfighter VR";8331;50;2016
19055;"'n Verlore Verstand";22109,22110;70;2016
19057;"Omega Agent";5965;60;2016
19058;"Gumball Drift";8964;-1.0;2016
19059;"Final Strike";8964;40;2016
19062;"Observatory: A VR Variety Pack";8244;-1.0;2016
19068;"Pharaonic";6135;60;2016
19082;"The Jackbox Party Pack 3";3697;80;2016
19083;"Drawful 2";3697;79;2016
19084;"Super Arcade Football";9838;60;2016
19085;"Shadow Tactics: Blades of the Shogun";1104,2248,14218;91;2016
19086;"Cthulhu Virtual Pet";9839;-1.0;2016
19105;"Void Raiders";9841;60;2016
19108;"Story of a Cube";9842;-1.0;2016
19130;"Sid Meier's Civilization VI";377,8,73;85;2016
19132;"NightCry";2693,4363;24;2016
19142;"Planet Stronghold: Colonial Defense";4755;60;2016
19158;"Space Run Galaxy";3076,110;72;2016
19162;"Hearthstone: Whispers of Old Gods";51;-1.0;2016
19163;"Grand Kingdom";9864,1217,2262;71;2016
19167;"Asemblance";9866;62;2016
19169;"Raw Data";9868;74;2016
19174;"StarBreak";9873;58;2016
19175;"Rocket Fist";9874;70;2016
19176;"Assassins vs Pirates";9875;50;2016
19203;"Mekazoo";9876;74;2016
19204;"Star Ruler 2: Wake of the Heralds";9870,5151;-1.0;2016
19211;"Wanted Corp.";2102,3077;60;2016
19242;"Rising Islands";9907;48;2016
19243;"No One But You";9923,5325;80;2016
19244;"Forward to the Sky";9924;65;2016
19245;"Batman: Return to Arkham";50,794,164;79;2016
19250;"Lastfight";9929;72;2016
19259;"Wander No More";9923,22486;70;2016
19274;"Angry Birds Action";950,7043;-1.0;2016
19277;"Savage: Resurrection";688;50;2016
19281;"Midvinter";9938;70;2016
19289;"Candle";9944,2248;70;2016
19290;"Caravan";2248,9946;57;2016
19291;"Crazy Machines 3";2248,2141;72;2016
19292;"Shooting Stars!";2248,9947,4697;66;2016
19293;"Motorsport Manager";112,9948;80;2016
19300;"Deponia Doomsday";2248;79;2016
19302;"One Troll Army";9950,5040;70;2016
19303;"Skyhook";9951;70;2016
19305;"Wolflame";5752,6184;70;2016
19314;"Dragon Ball Fusions";3958,1997;65;2016
19319;"Curious Expedition";9959,24876;74;2016
19320;"Five Nights at Freddy's: Sister Location";8653,4545;73;2016
19321;"METAGAL";9960;50;2016
19325;"Neon Space";9965,9964;92;2016
19327;"Star Trek: Timelines";9967;-1.0;2016
19329;"Shin Megami Tensei IV: Apocalypse";2488,818,1980;79;2016
19331;"Youtubers Life";9970;70;2016
19332;"Excubitor";9983,4643;75;2016
19334;"Final Fantasy: Brave Exvius";9986,26,10130;80;2016
19341;"Diep.io";7452;80;2016
19345;"Moto Racer 4";3369,3906,5283;59;2016
19346;"ZeGame";9991;70;2016
19347;"Sunken";9992,9993;40;2016
19375;"ZHEROES";10000;30;2016
19386;"Catchy Crystals";10005;-1.0;2016
19387;"Renowned Explorers: More To Explore";5317;80;2016
19390;"1993 Space Machine";22244;70;2016
19391;"Chronicles of Teddy: Harmony of Exidus";1460,8287,16934;62;2016
19392;"Tumbleweed Express";10009;80;2016
19393;"Harvest Moon: Skytree Village";716,832;56;2016
19396;"35MM";10011;60;2016
19397;"Dead Island Retro Revenge";2197,423;62;2016
19399;"Dead Island Definitive Collection";108,423;61;2016
19405;"F1 2016";115,2340;81;2016
19406;"Ara Fell";10012;78;2016
19409;"Farming Simulator 17";1527,110;76;2016
19419;"Star Wars: Racer Revenge";10,563;76;2016
19433;"Chronicle: RuneScape Legends";2050;70;2016
19435;"Catan's";1214;-1.0;2016
19438;"Turmoil";10022;70;2016
19439;"Smashing the Battle";13031;80;2016
19441;"Watch Dogs 2";38,104;81;2016
19442;"Automobilista";8436;80;2016
19445;"Trillion: God of Destruction";1956,10025,10024,2252;58;2016
19449;"Dragon Ball: Xenoverse 2";248,396,774;74;2016
19454;"Deadlight: Director's Cut";2345,423,1113;67;2016
19456;"Ori and the Blind Forest: Definitive Edition";5052,1010;87;2016
19457;"The Elder Scrolls V: Skyrim Special Edition";126,16565;85;2016
19459;"FIFA 17";454,277;81;2016
19460;"Shiren the Wanderer: The Tower of Fortune and the Dice of Fate";1217;83;2016
19462;"WRC 6 FIA World Rally Championship";2952,1803;64;2016
19463;"Madden NFL 17";555,454;75;2016
19464;"NHL 17";277,454;79;2016
19465;"Akiba's Beat";1383;46;2016
19469;"Sky Force Reloaded";14478;82;2016
19479;"On Rusty Trails";1451;80;2016
19480;"The Way";10029,9005;67;2016
19481;"Skautfold: Shrouded in Sanity";10030,15177;80;2016
19482;"X-Tactics";10031;-1.0;2016
19483;"Choice of Alexandria";16347;70;2016
19497;"Tennis in the face";3152;72;2016
19516;"WWE 2K17";8,1059,694;65;2016
19518;"Maize";10301;76;2016
19521;"Dead Rising 4";1611,37,1010;74;2016
19532;"Fallout 4: Contraptions Workshop";16565;57;2016
19533;"Fallout 4: Vault-Tec Workshop";16565;70;2016
19534;"Fallout 4: Nuka World";126,16565;61;2016
19535;"The Other 99";2172,10093;50;2016
19539;"Forza Horizon 3";1022,1010,1432;86;2016
19540;"Tom Clancy's The Division: Underground";104,537;60;2016
19543;"Serious Sam VR: The Last Hope";414,634;81;2016
19547;"Arma 3: Apex";116;40;2016
19550;"Just Dance 2017";841,899,3655,104;75;2016
19551;"Tom Clancy's The Division: Survival";104,537;-1.0;2016
19552;"Grow Up";433,104;68;2016
19553;"Trials of the Blood Dragon";1009,104,2921;57;2016
19554;"Steep";104,39,2921,15463,3655;78;2016
19555;"Tekken 7: Fated Retribution";3958;-1.0;2016
19563;"Batman: Arkham VR";164,50;77;2016
19568;"Four Realms";10101;-1.0;2016
19569;"Crazy Pixel Streaker";10102,8500;50;2016
19571;"Fusion Wars";10103;-1.0;2016
19572;"Here They Lie";4357,10100;56;2016
19576;"Skylanders: Imaginators";66,741;69;2016
19587;"Destiny: Rise Of Iron";620,66;71;2016
19588;"De-formers";431,10112;40;2016
19590;"Filthy Lucre";10113;54;2016
19591;"Dino Dini's Kick Off Revival";9603,4612,1460;46;2016
19592;"How We Soar";10114;79;2016
19598;"BOXBOXBOY!";762,70;81;2016
19599;"Mario Party: Star Rush";1100,70;58;2016
19600;"A King's Tale: Final Fantasy XV";26,2197;65;2016
19601;"Deus Ex GO";26,12473;74;2016
19603;"K Station";10118;-1.0;2016
19605;"QURARE: Magic Library";5220,10120,10121;-1.0;2016
19606;"TurnOn";10123;72;2016
19607;"VIDEOBALL";2121,10124;70;2016
19608;"INVERSUS";10125;74;2016
19609;"Uncharted: Fortune Hunter";10126;-1.0;2016
19613;"PAYDAY 2: The Biker Heist";445,905;-1.0;2016
19615;"Epic Dumpster Bear";10127;72;2016
19642;"Master of Orion: Conquer the Stars";8091,10696;70;2016
19679;"Polandball: Can into Space!";10153;80;2016
19680;"Super Duper Party Pooper";10154;80;2016
19681;"Broken Bots";10155;55;2016
19687;"Star Fox Guard";7902,852;74;2016
19696;"Worms W.M.D";16437;78;2016
19697;"Candy Bandit";10165,10229;-1.0;2016
19699;"The Temple of No";7444;-1.0;2016
19708;"Lost Sea";2238,10507;60;2016
19719;"Songs For A Hero";10181,10182;-1.0;2016
19724;"Bastard Bonds";10186;80;2016
19725;"Paranormal Psychosis";7040;-1.0;2016
19746;"Rez Infinite";10189,10190,13246;88;2016
19748;"Roguelands";3828;80;2016
19749;"1917 - The Alien Invasion";10191,10192;-1.0;2016
19750;"Ground Breakers";10193;50;2016
19751;"Awareness Rooms";10194,4363;60;2016
19752;"BoneBone";10195;-1.0;2016
19765;"Berserk and the Band of the Hawk";858,1394;73;2016
19786;"Mushroom Wars 2";9533;71;2016
19787;"Pro Cycling Manager Season 2016: Le Tour de France";110;50;2016
19795;"Knight Online";22834,14256,22835;35;2016
19796;"The Witch and the Hundred Knight: Revival Edition";1405,2262;59;2016
19798;"Root Letter";836,4091;65;2016
19799;"Fate/Extella: The Umbral Star";6071,2187;84;2016
19803;"Ride 2";1459,26;74;2016
19804;"Ducati: 90th Anniversary - The Official Videogame";1459;50;2016
19806;"NASCAR Heat Evolution";610,10217;56;2016
19811;"KARAKARA";5325,12949;59;2016
19812;"Copoka";22824,13492,4996;70;2016
19838;"Chunks";1715;50;2016
19839;"BioShock: The Collection";8;86;2016
19847;"HunieCam Studio";5157;76;2016
19850;"Lumo";11337,832;68;2016
19851;"Anima: Gate of Memories";15609,9213;56;2016
19853;"Duelyst";10697;80;2016
19855;"Just Cause 3: Mech Land Assault";437,26;35;2016
19858;"Gundam Breaker 3";248,1220,14138;80;2016
19859;"XCOM 2: Shen's Last Gift";377,23,8;80;2016
19863;"Push Me Pull You";10314;73;2016
19864;"Mary Skelter: Nightmares";2252,1956,10024,2932;77;2016
19865;"Adventures of Mana";26;66;2016
19867;"Eon Altar";10288;88;2016
19868;"Sword of the Stars: The Pit - Healer";963;-1.0;2016
19869;"Star Wars Battlefront: Bespin";1,94;78;2016
19870;"Infinity Loop";10289,10290;-1.0;2016
19871;"Omnibus";634,10291;62;2016
19873;"Death Goat";10292;80;2016
19874;"Mega Man Legacy Collection";37,888;88;2016
19876;"Feed and Grow: Fish";12881,12882;60;2016
19880;"The Metronomicon";4643,6415,14952;81;2016
19881;"Overdosed: A Trip to Hell";10293;50;2016
19882;"Bus Simulator 16";8334,7984;50;2016
19883;"Back in 1995";10294,4706,10507;48;2016
19885;"Professional Farmer 2017";8136;47;2016
19888;"Cubikolor";1460,25889;50;2016
19889;"Mystery Castle";14439;70;2016
19892;"Grand Prix Rock 'N Racing";3913;35;2016
19893;"Azkend 2: The World Beneath";3152;63;2016
19898;"The Battle Cats POP!";16953;70;2016
19899;"AirMech: Command";10321;70;2016
19917;"Fru";10300,128;85;2016
19918;"EA Sports UFC 2";1,277;73;2016
19932;"Gemini: Heroes Reborn";5452,8184,10937;72;2016
19942;"Stephen's Sausage Roll";5186;94;2016
19943;"Melty Blood Actress Again Current Code";6059,1218,6058;82;2016
19944;"A Bastard's Tale";19277;68;2016
19948;"Call of Duty: Black Ops III - Awakening";428,66;78;2016
19949;"Gryphon Knight Epic";15561;65;2016
19976;"Tachyon Project";5113;58;2016
19977;"Dub Dash";12201,3010;60;2016
19978;"Tron Run/r";95,1898;71;2016
19979;"This War of Mine: The Little Ones";4133;75;2016
19980;"Sadame";832;66;2016
19983;"Moco Moco Friends";2103;60;2016
20018;"Darknet";28334,14305,28334;76;2016
20035;"Koi";7501,17012;60;2016
20043;"Yu-Gi-Oh! Legacy of the Duelist";805,161;79;2016
20055;"htoL#NiQ: The Firefly Diary";2262;56;2016
20065;"Resident Evil 4 HD";663,37;87;2016
20069;"Sparkle 2";3152;73;2016
20070;"Aegis of Earth: Protonovus Assault";2103,1383,4091;60;2016
20074;"Rocketbirds 2: Evolution";6331,8043;63;2016
20076;"Battlezone 98 Redux";13977,318;65;2016
20079;"King Oddball";3152;75;2016
20080;"Langrisser Re:Incarnation Tensei";2103,23979,16260;31;2016
20082;"Ninja Senki DX";12416;61;2016
20089;"Kung Fu Panda: Showdown of Legendary Legends";448,1737;52;2016
20100;"Mutant Mudds Super Challenge";4496;74;2016
20102;"Pharaoh Rebirth+";4706,20414,16211;80;2016
20104;"Four Sided Fantasy";10307,6352;60;2016
20112;"Lovely Planet Arcade";5040,7185;72;2016
20124;"Cornerstone: The Song of Tyrim";10312,4422;70;2016
20178;"Streamline";10333;50;2016
20179;"DreadOut: Keepers of The Dark";6188;47;2016
20206;"Ice Lakes";14299;80;2016
20228;"Sleeping Dogs: Definitive Edition";26,823,23;79;2016
20269;"Radiator 2";10344;70;2016
20290;"Under Night In-Birth Exe:Late";6059,6058,1218;80;2016
20291;"Call of Duty: Black Ops III - Eclipse";428,66;60;2016
20292;"Call of Duty: Black Ops III - Descent";428,66;68;2016
20305;"Boom Ball for Kinect";6645;65;2016
20323;"Neo Turf Masters";1474,13787;86;2016
20324;"Bears Can't Drift!?";10348;54;2016
20332;"SUPERHYPERCUBE";10355,1013;74;2016
20333;"Super Boss Gaiden";25689,26562;-1.0;2016
20334;"Ninja Dude vs Zombies";10357;-1.0;2016
20340;"Scrap Garden";6565;60;2016
20342;"Toby: The Secret Mine";3010,11976,11976;65;2016
20344;"Trulon: The Shadow Engine";13494,3010,5457;50;2016
20347;"Kick Ass Commandos";11636;82;2016
20348;"Polyball";25551;85;2016
20349;"Legends of Callasia";2263;68;2016
20359;"Super Ubie Island REMIX";9147;80;2016
20361;"Steamroll";17667;75;2016
20362;"Eventide: Slavic Fable";5838,10448;70;2016
20363;"The Emerald Maiden: Symphony of Dreams";5838;78;2016
20365;"Holodrive";2450;79;2016
20367;"Asteroid Bounty Hunter";9964;65;2016
20379;"Goblins & Grottos";8615,10360;60;2016
20391;"MXGP 2: The Official Motocross Videogame";1459;60;2016
20393;"NORTH";14862,10955;55;2016
20394;"Air Missions: HIND";16436,6999,2941;79;2016
20395;"Dungeon Rushers";1460,10870,10870,11975;55;2016
20399;"Haven Moon";10363;60;2016
20400;"Fly O'Clock";6958,6958,4741;60;2016
20401;"Mobile Suit Gundam: Extreme Vs Force";248;52;2016
20402;"Demon's Crystals";14359,9213,14360;75;2016
20413;"Super Mutant Alien Assault";10365,2478;71;2016
20453;"Meridian: Squad 22";9553,4726,3010;58;2016
20460;"Zombasite";4699;80;2016
20469;"Intrude";10372;80;2016
20470;"Star Wars Battlefront: Death Star";1,94;70;2016
20471;"Anarcute";10373,1460;79;2016
20472;"Klocki";5527;79;2016
20479;"Rocket Riot";14238;100;2016
20517;"Kawa no Nushi Tsuri 5: Fushigi no Mori Kara";1767;-1.0;2016
20556;"Star Fox Command";2933,1246,70;69;2016
20632;"Cubixx HD";8291;75;2016
20637;"The Hive";9100;40;2016
20688;"Highway Blossoms";5325,28202;80;2016
20751;"Daydreamer: Awakened Edition";10378,818;72;2016
20753;"Tahira: Echoes of the Astral Empire";10380;59;2016
20757;"Evolve Stage 2";55,8;78;2016
20758;"Sombrero: Spaghetti Western Mayhem";10382,11866;60;2016
20759;"My Little Kitties";5325;50;2016
20787;"The Assembly";10383;58;2016
20788;"Phantaruk";10384,9005;60;2016
20789;"The Eyes of Ara";10386;82;2016
20860;"Destiny Legendary Edition";3582,620;100;2016
20874;"Hive Jump";10390;77;2016
20875;"Project Highrise";10415,4643;74;2016
20877;"MilitAnt";8070;35;2016
20886;"Sébastien Loeb Rally Evo";1459;62;2016
20894;"We Are Doomed";11962;51;2016
20901;"Xbox Live Arcade Game Pack";10393,53;-1.0;2016
20907;"Layers of Fear: Inheritance";4598,73;67;2016
20919;"In Space We Brawl";8491;90;2016
20953;"Sparkle Unleashed";3152;66;2016
20965;"Alia's Carnival! W-Package";14126;60;2016
20966;"Hyper Void";28404;79;2016
20968;"Amazing Princess Sarah";4414;55;2016
20969;"Casey Powell Lacrosse 16";2431;60;2016
20981;"Paranautical Activity";10417,5257;59;2016
20982;"Arkshot";10417,5257;60;2016
20994;"Cast of the Seven Godsends: Redux";4726,10304;50;2016
21061;"OZMAFIA!!";5188,4604,10823;79;2016
21245;"LostWinds: Winter of the Melodias";208;80;2016
21294;"Dreambreak";4753,5257,14945;52;2016
21317;"Factotum 90";13978;70;2016
21318;"D/Generation HD";14358;50;2016
21320;"Tiny Troopers: Joint Ops";13699;63;2016
21326;"Fragmented";9052;55;2016
21411;"Firefight";10700;60;2016
21414;"8-Bit Hordes";67;66;2016
21453;"My Summer Car";13986;70;2016
21486;"LostWinds";208;78;2016
21533;"Resident Evil 4: Wii Edition";37;82;2016
21537;"Everybody's Tennis";3051,907,334,13634;73;2016
21558;"Arc the Lad: Twilight of the Spirits";11757,45,907,334;80;2016
21560;"The Silver Case";845,2262;71;2016
21561;"Dreadhalls";10440;71;2016
21563;"Skylanders: Battlecast";66;80;2016
21564;"Into the Stars";11522,2776;58;2016
21580;"Hitman GO: Definitive Edition";26,12473;77;2016
21585;"Slice It!";10442,1218;64;2016
21599;"Virginia";10445,445;68;2016
21601;"Shattered Skies";10447;46;2016
21602;"VR Ping Pong";10914,10304,4726;82;2016
21606;"Riptide GP: Renegade";1883;75;2016
21617;"Metal Gear Solid: Portable Ops Plus";312,129,170;67;2016
21623;"Tricky Towers";4602,4595;72;2016
21628;"Mobius Final Fantasy";26;60;2016
21629;"Robot Legions Reborn";10454,10455;70;2016
21631;"Kelvin and the Infamous Machine";10456;81;2016
21632;"Go Mission: Space Travel";10457,10192;40;2016
21633;"Red Rope: Don't Fall Behind";10458,10459;70;2016
21634;"Death Road to Canada";13737,9935,9935;68;2016
21638;"Grimsfield";10465;70;2016
21645;"Sea Hero Quest";10468;-1.0;2016
21646;"Rivals of Aether";12406;77;2016
21676;"Chasing Dead";21176;44;2016
21729;"Titanfall 2: Vanguard Collector's Edition";1002,1;75;2016
21762;"Dying Light: The Following - Enhanced Edition";108,2346;88;2016
21767;"The Count Lucanor";4726,10507,14326,14326;64;2016
21813;"Baldur's Gate: Siege of Dragonspear - Collector's Edition";5071,2501;95;2016
21843;"Corpse Party";8207,2187,5846;78;2016
21863;"Fire Emblem Fates: Conquest";765,2935,70;86;2016
21880;"Final Fantasy X-2 HD Remaster";26;92;2016
21907;"Hieroglyphika";10551;60;2016
21908;"Letter Quest: Grimm's Journey - Remastered";5257;67;2016
21925;"Witch & Hero 2";6957,6379;81;2016
21928;"Defect";10475;50;2016
21933;"Chambara";21273;74;2016
21938;"Exit";15840;81;2016
21960;"Dead Star";3226;65;2016
21963;"Space Rift";11265,731;52;2016
21970;"Neon Space 2";9964,9965;53;2016
21972;"The Secret Monster Society: Chapter 1 - Monsters, Fires and Forbidden Forests";11267,11267;85;2016
21976;"Hearthstone: One Night in Karazhan";51;70;2016
21986;"iGrow Game";10487;50;2016
21991;"Acorn Assault: Rodent Revolution";10488;76;2016
21993;"SEUM: Speedrunners from Hell";10489,3010;60;2016
21997;"Mustache in Hell";10491;-1.0;2016
22004;"To The Throne";10497;-1.0;2016
22016;"GunKinger Bonanza";10499;-1.0;2016
22017;"Metrico+";15835;60;2016
22025;"Autumn";24735;50;2016
22031;"IT was only a dream";10504;-1.0;2016
22033;"Ultimate Jan Ken Pon";10505;-1.0;2016
22034;"Blasting Agent: Ultimate Edition";10507,24796;56;2016
22035;"Operation Hardcore";15638,15639;-1.0;2016
22041;"VRNinja";10513,10514;-1.0;2016
22043;"Hypnorain";10518;-1.0;2016
22044;"A.W. Phoenix Festa";13112,248;55;2016
22073;"Fun Football Tournament";10520;-1.0;2016
22077;"Dead Reckoning: The Brassfield Manor - Collector's Edition";17205,2245;-1.0;2016
22094;"Hyper Gods";10522;-1.0;2016
22095;"Return Zero VR";10522;-1.0;2016
22098;"Fall of Gyes";10523;-1.0;2016
22099;"Wayward";10524;80;2016
22182;"Momonga Pinball Adventures";1460,18682,12239;62;2016
22210;"Summer Fling";10527;50;2016
22211;"Club Life";10527;70;2016
22212;"Echo Tokyo: Intro";10527;50;2016
22301;"Super Mario 64 DS";421,70;83;2016
22348;"Pyxel Knight - Engagement Quest";10533;-1.0;2016
22354;"Loot & Legends";10537;-1.0;2016
22362;"Laser Disco Defenders";10543,3155;71;2016
22367;"Jump To Win";10544;-1.0;2016
22373;"CASE: Animatronics";10547,10548,10549;45;2016
22374;"Voodoo Garden";10550,10551;60;2016
22376;"A Wizard's Lizard: Soul Thief";5915;65;2016
22377;"Ahnayro: The Dream World";11756;79;2016
22381;"Awkward Dimensions Redux";10554;50;2016
22382;"Super SteamPuff";10555;-1.0;2016
22383;"Looterkings";10556;60;2016
22386;"Fly and Destroy";9964,9965;65;2016
22397;"Bear With Me";7785;76;2016
22403;"The Dungeons of Castle Madness";10566;-1.0;2016
22408;"Birdsketball";10569;70;2016
22417;"Ragdoll Runners";10572;80;2016
22430;"Blade Ballet";10576;68;2016
22431;"DOOM: Unto the Evil";66,16565;76;2016
22435;"Wake Up";10578;-1.0;2016
22436;"Reigns";9364,634;71;2016
22439;"The Witcher 3: Wild Hunt - Game of the Year Edition";908,4291;99;2016
22442;"Infinium Strike";157;60;2016
22443;"Copy Kitty";4706,18467;65;2016
22444;"Tadpole Treble";10839,10840;80;2016
22445;"Battleship";104,6970;68;2016
22446;"Oxenfree: Director's Cut";7260;90;2016
22447;"Mountain Goat Mountain";5229;70;2016
22461;"Gotta Protectors";1568;90;2016
22481;"Secrossphere";10212;-1.0;2016
22486;"Honey Select";10212;72;2016
22505;"Just Cause 3: Bavarium Sea Heist";437,26;30;2016
22507;"The Idolmaster: Platinum Stars";9666,1913;-1.0;2016
22659;"Star Wars: The Old Republic - Knights of the Eternal Throne";1,2,3845,10;-1.0;2016
22669;"Crusader Kings II: Conclave";7466,517;-1.0;2016
22671;"Replay: VHS is not dead";1933;75;2016
22688;"Inazuma Eleven";837,70;83;2016
22689;"Sunless Sea: Zubmariner";4157,4602;90;2016
22690;"Giraffes Volleyball Championship 2016";10596;-1.0;2016
22692;"Siralim 2";10598;80;2016
22700;"DISC ROOM";4996,10601,10602,10603;82;2016
22701;"Cat Girl Without Salad: Amuse~Bouche";1021,4996;70;2016
22704;"Orwell";10604,2478;77;2016
22708;"Cthulu Realms";10608;-1.0;2016
22709;"Fruit Ninja VR";10609;80;2016
22710;"Citadel 1986";10610;-1.0;2016
22713;"Gunmetal Arcadia Zero";4996,4016;70;2016
22714;"Tailwind: Prologue";6131,4996;-1.0;2016
22718;"Genius Greedy Mouse";10612,10613,10192;60;2016
22719;"Karma Miwa";10612,10192;50;2016
22720;"Archipelago";5904;60;2016
22721;"Wrath Of The Fire God";10614;70;2016
22722;"Fabric";10615;70;2016
22723;"GunWorld 2";10616;-1.0;2016
22724;"J.U.R : Japan Underground Racing";10617;40;2016
22725;"Mind Dead";10618;-1.0;2016
22727;"Underground Keeper";10619;62;2016
22739;"Uno";7041,3928;61;2016
22741;"Bucket List";10630;-1.0;2016
22742;"Fruits Of A Feather";5217;-1.0;2016
22748;"Mr. Robot:1.51exfiltrati0n";294,7260;73;2016
22751;"Bot Vice";10658;54;2016
22753;"Pro Evolution Soccer 2017";161,129;76;2016
22771;"Front Line";2426,10671,1440,11176,13589,27611,6416,1440;-1.0;2016
22777;"The Girl and the Robot";10673;50;2016
22781;"Exoplanet: First Contact";10675;80;2016
22787;"The God's Chain";10681;-1.0;2016
22794;"SpiritSphere";10683;75;2016
22796;"Style Savvy: Fashion Forward";1409,2935,70;73;2016
22797;"Naruto Online";3958,3595,2438,7501;65;2016
22798;"Strike Vector EX";6371;71;2016
22806;"Zombie City Defense 2";10687;55;2016
22807;"Tempest";10688,10689;51;2016
22808;"Lucius Demake";2546;81;2016
22813;"The Huntsman: Winter's Curse";5198;61;2016
22837;"Rogue System";661;80;2016
22844;"The Last Blade";4501,1474,2837;72;2016
22851;"Champions of Anteria";7923;58;2016
22870;"Orbital";15550;70;2016
22916;"Destiny: The Collection";620,66;88;2016
23156;"Worst Case Z";8509;-1.0;2016
23158;"Dark Souls III: Ashes of Ariandel";1012,248;80;2016
23162;"Flappy Fetus";10693;-1.0;2016
23167;"The Housewife";10695,8031;40;2016
23168;"100ft Robot Golf";7901;59;2016
23174;"The Storm Guard: Darkness is Coming";10698;80;2016
23176;"Tom Clancy's Rainbow Six Siege: Operation Skull Rain";104,38;-1.0;2016
23177;"Layers of Fear: Masterpiece Edition";4598,73;35;2016
23178;"Smash + Grab";823;80;2016
23179;"Rogue Wizards";11168;68;2016
23181;"OneShot";4706,26904;84;2016
23185;"Blade Arcus From Shining: Battle Arena";12062;60;2016
23186;"Cat President ~A More Purrfect Union~";10701;65;2016
23187;"Alice VR";13303,15182;60;2016
23192;"Goat Simulator PAYDAY";999,999;90;2016
23211;"Heartomics: Lost Count";10797;50;2016
23214;"Prominence Poker";445;62;2016
23215;"Resident Evil 5 Remastered";37;80;2016
23231;"Versus: Battle of the Gladiator";10799;50;2016
23237;"Infinite Pinball";10804;-1.0;2016
23240;"Pac-Man Championship Edition 2";248,22721;74;2016
23241;"Avadon 3: The Warborn";3074;70;2016
23242;"The Uncertain";10805;65;2016
23245;"ChromaGun";10807;72;2016
23276;"Final Fortress - Idle Survival by Alley Labs";10811;-1.0;2016
23277;"CatTroid: Among Humans";10812;-1.0;2016
23282;"Gloria Victis";18077;50;2016
23283;"Ian's Eyes";10866,6999;44;2016
23285;"Star Trek Online: Agents of Yesterday";916;80;2016
23313;"Asphalt: Xtreme";61;-1.0;2016
23319;"Shutshimi";10822,6017;66;2016
23327;"morphê";10824;-1.0;2016
23328;"No Mario's Sky";10825;-1.0;2016
23331;"Rise of the Tomb Raider: 20 Year Celebration";552,26;86;2016
23332;"Drift Into Eternity";10826;75;2016
23334;"Pop Royale";10827;-1.0;2016
23337;"Temple Ryda";10829;-1.0;2016
23346;"Of Kings And Men";10835,10836;50;2016
23347;"OBSERVER EFFECT - Edge of the World";10837;-1.0;2016
23352;"Pan-Pan";921,10845;74;2016
23371;"Masquerade: The Baubles of Doom";2431;50;2016
23372;"Pang Adventures";4501;77;2016
23379;"R.B.I. Baseball 16";9163;60;2016
23386;"Just Sing";104,22940;45;2016
23425;"Demetrios: The BIG Cynical Adventure";11699;63;2016
23472;"Goosebumps: The Game";1021,2329;40;2016
23478;"American Truck Simulator: Arizona";1443;-1.0;2016
23479;"Baseball Riot";3152;59;2016
23481;"Rogue Continuum";11204;76;2016
23483;"SwapQuest";13322;57;2016
23489;"The Tale of a Common Man";4094;70;2016
23490;"Last Will";10841;50;2016
23491;"Will of the Gods";10842;60;2016
23492;"Metroid Prime: Blast Ball";70,1054;58;2016
23499;"Earth's Dawn";10848,832;78;2016
23508;"Claire: Extended Cut";6941;69;2016
23512;"Make Trax";10854,2300,1839;-1.0;2016
23579;"Space Hulk";4517,8975;70;2016
23581;"NeuroVoider";10860,1460;80;2016
23582;"Lost Castle";10861,10862;66;2016
23583;"The Underground Man";10863;50;2016
23596;"Duke Nukem 3D: 20th Anniversary World Tour";148,187,11262;82;2016
23630;"Battleline: Steel Warfare";9608;-1.0;2016
23646;"Star Crusade";17536;-1.0;2016
23687;"MeiQ: Labyrinth of Death";2252,10024;57;2016
23723;"The Lords of the Earth Flame";10867;50;2016
23724;"Catch Me";10868;80;2016
23725;"Intensive Exposure";10869;71;2016
23726;"Wooden House";10871;30;2016
23727;"Call of Duty: Black Ops III - Salvation";428,66;78;2016
23731;"Flappy Meatbag";10874;-1.0;2016
23732;"Osiris: New Dawn";10875;59;2016
23796;"Super Mario Run";70,7902;69;2016
23797;"Rad Rodgers: World One";1134,224,10075;65;2016
23798;"Politically Yours";10878;-1.0;2016
23835;"Absolute Drift: Zen Edition";3821,6100,4697;70;2016
23836;"RunGunJumpGun";10879,6549;56;2016
23839;"DOGOS";8530,10880;63;2016
23845;"Battlewang";10881;-1.0;2016
23849;"Psycho-Pass: Mandatory Happiness";2428,2262;63;2016
23850;"Crusader Kings II: The Reaper's Due";7466,517;95;2016
23865;"Mystery Chronicle: One Way Heroics";1217;68;2016
23867;"PewDiePie's Tuber Simulator";7570;73;2016
23870;"Kittypocalypse";10887;78;2016
23881;"Diaries of a Spaceport Janitor";5040,12083;70;2016
23882;"Dungelot: Shattered Lands";5040,10891;65;2016
23892;"Wrath of Loki: VR Adventure";10448;55;2016
23894;"Esper: The Collection";9426;90;2016
23903;"Guess the Movie :- Funnier One";10896;-1.0;2016
23904;"IronSaga";10897;-1.0;2016
23907;"Dead Rising: Triple Pack";37;71;2016
23908;"Softnauts The Game";10899;-1.0;2016
23913;"Dragon Quest VII: Fragments of the Forgotten Past";4242,2254,26,70;80;2016
