game_id;game_name;companies;rating;year
94084;"Toki";5283;65;2019
94147;"Breach";16246;50;2019
94720;"TORN";17913;-1.0;2019
94772;"Swords & Souls: Neverseen";18684;80;2019
94869;"Epic 90's Journey: The Legend of Elesha";15140;-1.0;2019
95032;"Crying Suns";15159,4996;69;2019
95059;"Metro Exodus: Gold Edition";314,423;-1.0;2019
95070;"The Enchanted World";22410,4697;-1.0;2019
95073;"Space Pioneer";22769;-1.0;2019
95076;"Oddmar";15379,15378;90;2019
95078;"Void Tyrant";13394;-1.0;2019
95118;"Last Epoch";18994;50;2019
95167;"KIDS";85,8388;65;2019
95183;"Scheming Through The Zombie Apocalypse: The Beginning";21576,18754;70;2019
95207;"Spooky Ghosts Dot Com";25865;60;2019
95225;"Kine";15261;75;2019
95407;"Encased";15183;80;2019
95429;"Evolution: The Video Game";17950;70;2019
95550;"Vandals";9403;58;2019
95623;"Ellen";15857,15858;70;2019
95727;"Super Dangerous Trap";19286;-1.0;2019
95776;"Turn It On!";16351;-1.0;2019
95811;"Stray Cat Doors";17635;-1.0;2019
95831;"Utawarerumono Zan";3045,862;58;2019
95833;"Inferno Climber: Reborn";1218;-1.0;2019
95992;"Tales of the Neon Sea";14762,15764;65;2019
95993;"PlataGO! Super Platform Game Maker";4091;30;2019
96027;"Red Faction: Guerrilla Re-Mars-tered";507,10075,8892;73;2019
96032;"Honkai Impact 3rd";15932;70;2019
96111;"Wizard's Symphony";1218;-1.0;2019
96135;"Double Cross";5913,15257;62;2019
96162;"Gift of Parthax";17779;-1.0;2019
96177;"Weaphones Antiques: Firearms Simulator";27080;-1.0;2019
96198;"SNK 40th Anniversary Collection";2582,2262,888,16923;82;2019
96204;"Sea Salt";6561;80;2019
96217;"Eternity: The Last Unicorn";157,12978;57;2019
96223;"Spartan Runner";21287;-1.0;2019
96228;"Mowin' & Throwin'";17105;70;2019
96246;"Yo-kai Watch 4";837;-1.0;2019
96257;"Guildlings";4792;85;2019
96275;"The Stillness of the Wind";15325,18629;69;2019
96277;"Skelly Selest";8804,8803;80;2019
96322;"Catastronauts";16438;60;2019
96367;"Archlion Saga";1281,15331;-1.0;2019
96384;"Holy Potatoes! A Spy Story?!";6924,2248;70;2019
96386;"Gensokyo Defenders";13648,20842;74;2019
96387;"Sacred Stones";12180;-1.0;2019
96392;"Sakura Wars";112,22924;77;2019
96397;"Defector";1973,11586;-1.0;2019
96402;"The Horus Heresy: Legions";16023;-1.0;2019
96430;"Hypertrain";18330,15381;70;2019
96452;"Big Crown: Showdown";17073,5176;-1.0;2019
96467;"Cave Digger";16253;-1.0;2019
96485;"Castlevania: Grimoire of Souls";129;-1.0;2019
96488;"Psyvariar Delta";313,13178;88;2019
96497;"The 13th Doll";18803;-1.0;2019
96642;"Super Weekend Mode";19165,10507;70;2019
96727;"Hyperforma";10689;70;2019
96858;"Spirit Roots";18093,24249;-1.0;2019
96859;"Overcrowd: A Commute 'Em Up";15779;80;2019
96946;"Magic Scroll Tactics";16757,11255;60;2019
97167;"Word Maze by POWGI";15863;-1.0;2019
97255;"Super Neptunia RPG";2252,15382,10024;62;2019
97297;"Toraware no Palm";37;-1.0;2019
97333;"Verlet Swing";11388;70;2019
97402;"Overpass";7218;70;2019
97876;"THE iDOLM@STER: Shiny Colors";248;-1.0;2019
97897;"Riddled Corpses EX";11699;63;2019
97902;"1 Screen Platformer";22308;70;2019
97926;"The Rainsdowne Players";18029,18030;-1.0;2019
97932;"Banner Of The Maid";23312,23313;70;2019
97950;"Sparklite";4726,18990;68;2019
98082;"NG";5324,5324,5324;-1.0;2019
98131;"The Most Forbidden Love in the World";5188,22727,18125;-1.0;2019
98145;"Newt One";15768;-1.0;2019
98604;"Trial of Temptation";20933,5169;-1.0;2019
98736;"She and the Light Bearer";14782,8399;70;2019
98789;"Bloody Chronicles Act 1 - New Cycle of Death";25023,25024;70;2019
98837;"UnExplored: Unlocked Edition";5257,12184,23218;56;2019
98898;"The friends of Ringo Ishikawa";15830;66;2019
99011;"Dark Wish";20893;-1.0;2019
99071;"Hypnospace Outlaw";13189,18759;84;2019
99094;"As We Know It";26518;-1.0;2019
99120;"Lucah: Born of a Dream";15401,17900;67;2019
99124;"Cliff Empire";10688;80;2019
99165;"Azuran Tales: Trials";20870,20871;70;2019
99472;"Arcade Archives FRONT LINE";17224;-1.0;2019
99521;"The Office Quest";15586;70;2019
99534;"Resident Evil: Triple Pack";37;-1.0;2019
99538;"Ultimate Racing 2D";24160;80;2019
99546;"Arcade Archives Armed F";17183;-1.0;2019
99576;"Tennis Elbow Manager 2";7232;70;2019
99626;"Lenin - The Lion";28832;70;2019
99652;"RIFT KEEPER";10390;-1.0;2019
99700;"Let's Go Nuts!";15227;-1.0;2019
99733;"Hotline Miami Collection";1003,634;86;2019
99917;"Chess 3D Ultimate";19040;-1.0;2019
100109;"AlphaMan";22554;-1.0;2019
100339;"The Donnerwald Experiment";18899;-1.0;2019
100422;"Siralim 3";10598;80;2019
100434;"AFTER-H";30588;-1.0;2019
100437;"Aragami: Shadow Edition";9579;80;2019
100562;"198X";15446;76;2019
100581;"Macrotis: A Mother's Journey";16277;70;2019
100675;"Touhou Genso Wanderer: Lotus Labyrinth";14803;-1.0;2019
100761;"DISTRAINT: Deluxe Edition";7071,10507,7071;28;2019
101059;"Tokyo Chronos";17964;70;2019
101060;"BATTLLOON";13648,15465;-1.0;2019
101152;"Crystal Crisis";3701;73;2019
101177;"Gunvolt Chronicles: Luminous Avenger iX";2344;81;2019
101211;"RAGE 2";184,437,16565;70;2019
101245;"Levelhead";7693;78;2019
101449;"The Cinema Rosa";15507;-1.0;2019
101461;"Green Hell";15510;81;2019
101468;"Homo Machina";9401,9403;65;2019
101496;"Minesweeper Genius";12260,8454;50;2019
101699;"YORG.io";20268;70;2019
101773;"Idle Wizard";23842;-1.0;2019
101869;"Cat Quest II";4091,6957,12832;80;2019
102057;"Age of Wonders: Planetfall";331,517;76;2019
102060;"Imperator: Rome";517,7466;72;2019
102086;"My Girlfriend Is A Mermaid?!";16167,18002,14849;-1.0;2019
102087;"Leisure Suit Larry: Wet Dreams Don't Dry";12419,15557;65;2019
102095;"Sagebrush";10507,21489;35;2019
102120;"Dedication to the Person who Becomes the Worst Disaster";15548,15549,1281;-1.0;2019
102150;"Freakout : Calamity TV Show";13941,24947,1460,24947;-1.0;2019
102157;"Hereos Trials";10507,20920;-1.0;2019
102163;"Dawn of Man";7013;70;2019
102178;"BOSSGARD";8831;70;2019
102199;"Grimshade";18903,18904;70;2019
102208;"Meow Motors";9738;66;2019
102220;"Takelings House Party";21374;70;2019
102273;"Dungeon Warfare 2";12502;80;2019
102317;"Treehouse Man";20803;70;2019
102321;"LEGO DC Super-Villains";293,50;73;2019
102324;"When They Arrived";19005;50;2019
102326;"Heart of the Woods";24662,5325,15250,26553;70;2019
102333;"Towards a perilous journey";17799;-1.0;2019
102397;"FALLBACK";28054;70;2019
102420;"Dicey Dungeons";1687;83;2019
102809;"The King of Fighters All-Star";13678;-1.0;2019
102832;"Baldi's Basics in Education and Learning";24873;-1.0;2019
102866;"Dogfighter: World War 2";17231,14023,17232;-1.0;2019
102940;"BQM: BlockQuest Maker";25152,18288,25153;-1.0;2019
102981;"That Which Binds Us";21428;-1.0;2019
102995;"Lovecraft's Untold Stories";17236;70;2019
103015;"Yakuza 3 Remastered";14150;69;2019
103016;"Yakuza 4 Remastered";4468,16969;77;2019
103017;"Yakuza 5 Remastered";14150,112;-1.0;2019
103018;"Team Sonic Racing";439,112;71;2019
103048;"Yaga";19931,2450;61;2019
103054;"Assassin's Creed: Odyssey";104,822,15790;87;2019
103063;"Dead Dungeon";18093,28206;70;2019
103065;"Workers & Resources: Soviet Republic";16436;80;2019
103168;"Warhammer: Chaosbane";11067,3077,24760;69;2019
103209;"The Journey Down Trilogy";4602,4777;-1.0;2019
103221;"Tetris Effect";27260,29992,13246;88;2019
103224;"Realm Royale";2499;69;2019
103228;"DemonsAreCrazy";22562;-1.0;2019
103238;"Heroland";2909,4265;68;2019
103259;"RemiLore: Lost Girl in the Lands of Lore";8968,8455,3701;62;2019
103260;"Stormland";834,11586;76;2019
103264;"Gadgeteer";19325;70;2019
103269;"Dead or Alive 6";769,858;70;2019
103272;"Ghost Giant";2219;77;2019
103276;"Anthem: Legion of Dawn Edition";2,1;51;2019
103282;"Sekiro: Shadows Die Twice - Collector's Edition";66,1012;-1.0;2019
103286;"Tales of Vesperia: Definitive Edition";248,22721;78;2019
103288;"Jump Force";1217,248;52;2019
103292;"Gears 5";5961,17966;84;2019
103295;"Secret Neighbor";9317,15681,5040;65;2019
103301;"Wolfenstein: Youngblood";1242,19,16565;68;2019
103302;"Wolfenstein: Cyberpilot";19,126,1242,126;46;2019
103303;"The Elder Scrolls: Blades";126,16565,126;36;2019
103304;"Metal Wolf Chaos XD";1371,634,1012;72;2019
103316;"Trials Rising";104,1009,7041,2921;75;2019
103319;"Neo Cab";15690,18629;71;2019
103324;"Overwhelm";15700,15701;60;2019
103328;"Vigor";7528;-1.0;2019
103329;"Control";445,305;84;2019
103331;"Trover Saves the Universe";11395;78;2019
103334;"Dragon Star Varnir";10024,2252;66;2019
103335;"Nelke & the Legendary Alchemists: Ateliers of a New World";3046,858;73;2019
103337;"Divinity: Original Sin II - Definitive Edition";248,510,510,21707;91;2019
103338;"Daemon X Machina";15694,2187,6071,70;72;2019
103342;"Killer Queen Black";15423,15693,16412;77;2019
103348;"Rock n' Rush Battle Racing";15696;-1.0;2019
103369;"KILL la KILL: IF";1218,13112;63;2019
103371;"Fitness Boxing";191,70;74;2019
103381;"CRSED: F.O.A.D.";1018,11994;-1.0;2019
103403;"Melbits World";16454,1460;82;2019
103431;"Moss Destruction";13709;70;2019
103435;"Seeds of Resilience";26847,10870,19866;60;2019
103464;"Love Vibe: Aria";30111;50;2019
103484;"Akane";20859,20207;70;2019
103494;"Crystar";15766,2909;70;2019
103495;"Tokyo Ghoul:re Call to Exist";2926,9608;30;2019
103517;"Aggelos";4091,16934;70;2019
103538;"XERA: Survival";20236;50;2019
103548;"Crowd Control";21798,18754;-1.0;2019
103651;"Swords & Soldiers II: Shawarmageddon";835;60;2019
103780;"Hyperspace Delivery Service";9090;75;2019
103811;"Blood will be Spilled";15959;70;2019
103845;"Walden, a game";20813,13155;70;2019
104047;"Mars or Die!";7011;50;2019
104072;"Fugue";28395;-1.0;2019
104096;"Night of the Full Moon";21849,21849;-1.0;2019
104131;"Pride Run";22796,22797,10304,10836;65;2019
104163;"Caretaker";20809;-1.0;2019
104179;"Hovership Havoc";16857;-1.0;2019
104232;"Dangerous Driving";10349,3037;72;2019
104238;"Redout: Space Assault";7011;40;2019
104245;"Stinky Snake";15792;-1.0;2019
104261;"London Detective Mysteria";2187,17041,6071;74;2019
104265;"Istanbul: Digital Edition";18656,18657;70;2019
104280;"The Inner Friend";15808;60;2019
104386;"Good Knight Story";22703;-1.0;2019
104569;"Plane Mechanic Simulator";15494;60;2019
104646;"Mobius";22440;-1.0;2019
104778;"Darius Cozmic Collection";817;76;2019
104786;"DEVOTION";19117,18247,11926;84;2019
104788;"This Land Is My Land";4420;70;2019
104808;"DRAW CHILLY";12394;-1.0;2019
104812;"Hero Masters";22525;-1.0;2019
104849;"Bring to Light";18950;60;2019
104860;"Kitten'd";8551;70;2019
104866;"Black Paradox";19196,5257;35;2019
104874;"Immortal Darkness: Curse of The Pale King";21247;70;2019
104890;"Anodyne 2: Return to Dust";6180,27072,27073;62;2019
104938;"Xeno Time Inception";16290;-1.0;2019
104942;"Fernz Gate";13655,1281;-1.0;2019
104971;"AI: The Somnium Files";1217;87;2019
104974;"AI: The Somnium Files - Special Agent Edition";5172,1217;90;2019
104987;"Ghost Parade";15868,2103;70;2019
105000;"Code: Realize ~Wintertide Miracles~";4607,1956,2103,11518;-1.0;2019
105002;"Asterix & Obelix XXL 3: The Crystal Menhir";5025,5283;62;2019
105018;"Primal Pursuit";20925;-1.0;2019
105020;"Toki Remake";5283,7605;45;2019
105041;"Grim Dawn: Forgotten Gods";915;-1.0;2019
105049;"Remnant: From the Ashes";10809,917;78;2019
105057;"Fall of Light: Darkest Edition";13450,5257;70;2019
105058;"Dead or School";15920;68;2019
105070;"Worbital";8489;35;2019
105102;"Steamulator 2019";17588;50;2019
105114;"Chogue";21448,10570;-1.0;2019
105131;"Chemically Bonded";23123,22939;70;2019
105160;"Koral";8625;70;2019
105231;"The Last Hex";20852;50;2019
105233;"Rogue Heist";7736,20521;-1.0;2019
105264;"Diesel Brothers: The Game";11181;50;2019
105292;"Factory Town";18577;70;2019
105353;"Widget Satchel";22346;-1.0;2019
105418;"Redeemer: Enhanced Edition";13234,2992;80;2019
105419;"Spice and Wolf VR";8396;80;2019
105421;"Absolver: Downfall";11674,634;-1.0;2019
105422;"South Park: The Fractured But Whole - Bring the Crunch";1225;-1.0;2019
105426;"Pilot Sports";4936,9185;-1.0;2019
105447;"Touhou Luna Nights";16211,15341,4363;87;2019
105482;"The Cycle";902;54;2019
105551;"Everreach: Project Eden";9553,3010;52;2019
105592;"Football Drama";26336;70;2019
105629;"The Shapeshifting Detective";6218,16720;70;2019
105649;"V.O.I.D.";17987,13941;-1.0;2019
105663;"Blood Bowl: Death Zone";404,1803;30;2019
105679;"Mythgard";10867;-1.0;2019
105716;"The Subject";16940;70;2019
105943;"Fairy Knights";25095,24820;-1.0;2019
105979;"Resident Evil 2: Collector's Edition";37;-1.0;2019
106101;"Road To Eden";16477;50;2019
106104;"Langrisser Mobile";16036;-1.0;2019
106108;"Irony Curtain: From Matryoshka with Love";5838;90;2019
106112;"Steel Division 2";457;70;2019
106120;"The Sojourn";16038,2776;69;2019
106138;"Quench";26759;-1.0;2019
106150;"Cardpocalypse";6057,2450,6057;-1.0;2019
106243;"Monster GO";28953;-1.0;2019
106277;"Devil's Hunt";157,16052;52;2019
106290;"Cytus Alpha";12017,6957;83;2019
106310;"Super Life of Pixel";8233,20789;77;2019
106363;"DEMON'S TILT";27964;70;2019
106396;"Duke of Defense";2243;70;2019
106401;"Element Space";17093,18037;70;2019
106416;"NEKOPARA Extra";5325,12180,11872;80;2019
106433;"ARIDA: Backland's Awakening";21692;70;2019
106531;"Citrouille: Sweet Witches";18969,18093,1460;70;2019
106562;"Achtung! Cthulhu Tactics";8212,2852;50;2019
106640;"your diary+";20875,20876,20877;50;2019
106679;"Godhood";5317;50;2019
106684;"Arc of Alchemist";2252,12180,10024;52;2019
106777;"Touhou Sky Arena: Matsuri Climax";11255,26448;72;2019
106789;"Radirgy Swag";24685;-1.0;2019
106790;"Bee Simulator";16131,1803;61;2019
106803;"Gloomhaven";10006,11941;60;2019
106805;"Call of Duty: Mobile";16119,3595,66;76;2019
106807;"Root Letter: Last Answer";836;42;2019
106824;"Duck Life: Battle";25134,25135,25136;50;2019
106848;"Tale of the Ice Staff";14762;-1.0;2019
106878;"Sorceress Solitaire";26594;-1.0;2019
106891;"Griddlers Legend of the Pirates";18268,17561;-1.0;2019
106969;"Star Diffusion";16459;-1.0;2019
106986;"Arcade Spirits";16147,4091;80;2019
106991;"Cooking Diary: Welcome to Tasty Hills";22685;-1.0;2019
106992;"A Fisherman's Tale";4096,16191;80;2019
107141;"Spirit of the North";16183;70;2019
107145;"Bus Simulator";8334,7984;55;2019
107155;"Sniper Ghost Warrior Contracts";1212;71;2019
107156;"Mad Machines";16196;-1.0;2019
107170;"Supermarket Shriek";11805,4091;-1.0;2019
107178;"The Textorcist";16202,3010;76;2019
107182;"Vectronom";16203,9403;70;2019
107187;"Inmost";16212,1418;79;2019
107188;"Ultracore";137,16213,23287;-1.0;2019
107189;"STONE";16214;60;2019
107194;"Bloons Adventure Time TD";8810,10592;-1.0;2019
107212;"Falcon Age";16244;45;2019
107214;"Grandia HD Collection";1151,2016,8965;84;2019
107217;"Automachef";20790,16437;72;2019
107219;"Hamsterdam";1448;65;2019
107222;"Feather";5217;70;2019
107227;"The Grand Tour Game";9728;45;2019
107236;"3rd Eye";13648;70;2019
107237;"Reigns: Game of Thrones";9364,634;69;2019
107238;"Langrisser I & II";16260,16259,836;80;2019
107250;"World of Warships: Legends";790;-1.0;2019
107252;"Nostos";5501;-1.0;2019
107256;"Let's Sing 2019";9043,1460,13771;-1.0;2019
107260;"Lapis x Labyrinth x Limited Edition";1405,2262;-1.0;2019
107291;"Infected Shelter";16284;70;2019
107292;"Onimusha: Warlords";37;79;2019
107295;"Hyper Light Drifter - Special Edition";11398;75;2019
107296;"Treasure Stack";16286;65;2019
107314;"The Bradwell Conspiracy";1389,16301;52;2019
107315;"Subnautica: Below Zero";856;80;2019
107317;"Gato Roboto";16315,634;74;2019
107318;"Rebel Galaxy Outlaw";6191;75;2019
107324;"World Tree Marché: Gourmet Story";16319,16320,6957,16321;-1.0;2019
107329;"Golf Peaks";16329;75;2019
107414;"Initial 2 : New Stage";16841;60;2019
107418;"Papercraft";18187,18186;70;2019
107433;"Telefrag VR";8444;60;2019
107482;"Swag & Sorcery";7914,20753,5040;40;2019
107530;"Space Cows";19053,19054;-1.0;2019
107593;"Ridiculous Rugby";17575;-1.0;2019
107596;"Headliner: NoviNews";16758;68;2019
107613;"Ascendant One";19118,19119;-1.0;2019
107623;"#COMPASS";12887,6485;-1.0;2019
107680;"Din's Legacy";4699;50;2019
107693;"Fate Hunters";16750;70;2019
107712;"CryoFall";7171,2248;50;2019
107717;"Tank Operations: European Campaign (Remastered)";8257,19866;70;2019
107734;"Path of Sin: Greed";17072,5838;70;2019
107820;"超音神樂《七音圖騰篇》- UltraKagura -";18160;-1.0;2019
107851;"Cybarian: The Time Travelling Warrior";20784,18754;50;2019
107856;"Arc Savior";17589;-1.0;2019
107875;"Radio Commander";22090,18476,24060;80;2019
107882;"How To Date A Magical Girl!";23296;70;2019
107924;"Newfound Courage";18866;70;2019
107925;"Into the Fray";10030,15177;70;2019
107926;"Night of the Blood Moon";16917;70;2019
107957;"Grim Earth";24755,10610;-1.0;2019
107977;"Velocity G";25129;-1.0;2019
107992;"Tech Corp.";20251,20252;50;2019
108083;"Mars Power Industries";20928,15291;-1.0;2019
108155;"Umihara Kawase Fresh!";313,12062;78;2019
108174;"Syrup and the Ultimate Sweet";24632,10507;-1.0;2019
108254;"Gunlord X";5361;84;2019
108281;"Football Heroes Turbo";17668;70;2019
108299;"The Godbeast";8992;-1.0;2019
108324;"Rings of Saturn";25550;60;2019
108325;"Robot Wants It All";11746;70;2019
108366;"Awesome Pea";10955,16451;70;2019
108388;"Knights of Tartarus";18804;60;2019
108409;"Rising Hell";8399,16342;70;2019
108645;"Stickman Base Jumper";14444;-1.0;2019
108778;"Little Misfortune";6339;66;2019
108797;"Stranger Things 3: The Game";8798,8798;66;2019
108807;"Nova the Squirrel";26164;-1.0;2019
108905;"Delivery from the Pain";24308;-1.0;2019
108988;"DANCERUSH STARDOM";22806;-1.0;2019
109028;"Skybolt Zack";23229,10836;75;2019
109096;"Krunker";22737;-1.0;2019
109148;"Unheard";16055;68;2019
109152;"Theotown";21056;70;2019
109203;"Globesweeper";12080;70;2019
109233;"Lapis x Labyrinth";1405;79;2019
109245;"Last Labyrinth";17656;70;2019
109255;"Ninja Warriors Once Again";817,20616;76;2019
109270;"SEGA AGES Space Harrier";781,112;-1.0;2019
109273;"Everybody's Golf VR";10692,10100;77;2019
109274;"Judgment";15878,19080;82;2019
109275;"Kingdom Hearts: VR Experience";26,426;-1.0;2019
109277;"SAMURAI SHODOWN";18444,1474;78;2019
109278;"LoveR";836;-1.0;2019
109279;"CARAVAN STORIES";16317;-1.0;2019
109282;"The Last Remnant Remastered";26,16366;75;2019
109284;"Omega Labyrinth Life";322,449;55;2019
109321;"Burndown";18074;-1.0;2019
109367;"Enderal: Forgotten Stories";18117;84;2019
109434;"Dusk Diver";20819,20820;35;2019
109436;"Party Arcade";1254;-1.0;2019
109455;"Luigi's Mansion 3";70,1054;87;2019
109457;"New Super Mario Bros. U Deluxe";70,7902;80;2019
109459;"Little Town Hero";1617;74;2019
109460;"Kirby's Extra Epic Yarn";70;75;2019
109465;"Chocobo's Mystery Dungeon EVERY BUDDY!";26;84;2019
109475;"Azur Lane: Crosswave";2252,3055;52;2019
109493;"Spider Solitaire F";6957;-1.0;2019
109532;"Assassin's Creed III Remastered";104;79;2019
109533;"Assassin's Creed III Liberation Remastered";7041;-1.0;2019
109535;"We Were Here Together";12226;70;2019
109539;"Queen's Wish: The Conqueror";3074;70;2019
109543;"Legends of Amberland: The Forgotten Crown";11797,11797,24158;70;2019
109545;"Mosh Pit Simulator";20904;70;2019
109550;"Silver Chains";16434,3010;55;2019
109570;"Kiniro no Corda Octave";18532,14064;-1.0;2019
109571;"Kenka Banchou Otome 2nd Rumble!!";2233,1217;-1.0;2019
109573;"Memorrha";15750,18262;60;2019
109577;"Puyo Puyo Champions";112,395;72;2019
109591;"Onee Chanbara Origin";449,862;66;2019
109592;"Romancing SaGa 3";26,2254;73;2019
109597;"SEGA AGES ALEX KIDD IN MIRACLE WORLD";781,112;77;2019
109602;"Yumeutsutsu Re:Master";2434;80;2019
109606;"Pro Yakyuu Spirits 2019";129;-1.0;2019
109607;"BlazBlue: Central Fiction - Special Edition";4091,16956,1218;81;2019
109609;"Million to One Hero";8096;70;2019
109611;"Beat Hazard 2";12346;70;2019
109627;"Crashbots";13298;-1.0;2019
109634;"New Star Manager";3223,20934;70;2019
109661;"MatchyGotchy Z";18112;-1.0;2019
109671;"Voidship: The Long Journey";17995;60;2019
109690;"How to Sing to Open Your Heart";21121,21122,21123;70;2019
109696;"Crimson Souls";24931;-1.0;2019
109713;"When The Shutter Stops";19847;-1.0;2019
109763;"Glass Masquerade 2: Illusions";11671,5257;80;2019
109810;"From Orbit";26397;-1.0;2019
109818;"ETHEREAL";20774,20775,20776;70;2019
109932;"CROSSNIQ+";21452;70;2019
109984;"A Knight's Quest";5048;80;2019
110011;"Interstellar Space: Genesis";21394;70;2019
110018;"Super Club Soccer";27192;-1.0;2019
110035;"Reality Clash: AR Combat Game";25530;-1.0;2019
110049;"Garbage Pail Kids: The Game";15560;-1.0;2019
110058;"SEGA AGES GAIN GROUND";781,112;-1.0;2019
110059;"SEGA AGES COLUMNS II: THE VOYAGE THROUGH TIME";781,112;-1.0;2019
110062;"SEGA AGES VIRTUA RACING";781,112,229,1666;93;2019
110066;"Axiom Soccer";16449;-1.0;2019
110069;"Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition";26,70;88;2019
110070;"Aborigenus";22161;60;2019
110092;"Devil Engine";14002,20886;70;2019
110093;"Gun Crazy";18754,20784,24818;70;2019
110116;"Willowbrooke Post";20822;50;2019
110119;"Boxing School";20897;70;2019
110121;"Minoria";14002,9327;69;2019
110158;"Knife Sisters";20840;-1.0;2019
110270;"XO";29839;70;2019
110294;"Pandemic Express: Zombie Escape";18558,19103;60;2019
110298;"Vanguard: Normandy 1944";20831;50;2019
110314;"Munchkin: Quacked Quest";11941;20;2019
110330;"Plantan";16458;-1.0;2019
110334;"Zettai Kaikyuu Gakuen ~Eden with Roses and Phantasm~";27138,3032,27138;-1.0;2019
110337;"Little Friends: Dogs & Cats";5176,191;62;2019
110344;"Braveland Heroes";4696;-1.0;2019
110350;"Bargain Hunter";18156;-1.0;2019
110355;"Here Be Dragons";24120;70;2019
110363;"Rogue Bit";18334;70;2019
110386;"macdows 95";11539;69;2019
110411;"DiRT Rally 2.0";115;79;2019
110419;"Vader Immortal: Episode I";21629,7424,21649;71;2019
110421;"ART SQOOL";16878,16879;60;2019
110460;"A Winter's Daydream";15249,10955;70;2019
110486;"Weedcraft Inc";8461,634;65;2019
110487;"JackQuest: The Tale of the Sword";17574,1493;-1.0;2019
110490;"Mars Underground";20812;70;2019
110503;"Degrees of Separation";17102,14755;70;2019
110514;"Survival Hell";21350;-1.0;2019
110528;"Spinball";22120;-1.0;2019
110583;"ACA NEOGEO ZUPAPA!";17224;-1.0;2019
110584;"Twin Peaks VR";23225,23226;50;2019
110585;"Xenon Racer";13200,6999;66;2019
110592;"Kingdom Hearts: The Story So Far";26,19281,426;-1.0;2019
110696;"The Prometheus Secret Noohra";16994;-1.0;2019
110697;"Counter Terrorist Agency";15769,18476,9005;50;2019
110700;"TAPSONIC BOLD";154;25;2019
110711;"PlanTechtor";16803;-1.0;2019
110714;"Age of Fear: The Undead King GOLD";17975,17976;70;2019
110756;"If My Heart Had Wings -Flight Diary-";9113;70;2019
110758;"Scatteria";26260;-1.0;2019
110791;"Sword Art Online Arcade: Deep Explorer";8381;-1.0;2019
110798;"Subdivision Infinity DX";8454,21127;-1.0;2019
110804;"SEGA AGES Ichidant-R";112,781;-1.0;2019
110805;"SEGA AGES Shinobi";112,781;-1.0;2019
110807;"Observation";634,12052;81;2019
110809;"Resident Evil 2: Deluxe Edition";37;-1.0;2019
110816;"Clocker";17248,12337;-1.0;2019
110835;"Borderlands 2 VR";8;55;2019
110837;"Sword Art Online: Fatal Bullet - Complete Edition";248,396,14138;87;2019
110840;"The Sims 4: Get Famous";1505,283,1;-1.0;2019
110843;"Sword Art Online: Fatal Bullet - Dissonance of the Nexus";396,248;-1.0;2019
110846;"Trine 4: The Nightmare Prince";2729,14755;78;2019
110875;"Lorelai";6393,6394;80;2019
110882;"Micro Mages";19855;70;2019
110903;"Four Kings One War";19032;-1.0;2019
110915;"Dreamwalker: Never Fall Asleep";10448,5838;50;2019
110941;"stikir";14763;70;2019
110964;"Dandy & Randy";4631;-1.0;2019
110975;"Down to Hell";16896,15190;45;2019
110988;"Virtual Villagers Origins 2";7450;-1.0;2019
111033;"Project Winter";805,21314;70;2019
111041;"Monster Energy Supercross - The Official Videogame 2";1459;66;2019
111043;"Pax Nova";19033,2776;50;2019
111052;"Touhou Cannonball";18352;-1.0;2019
111054;"Super Dragon Ball Heroes: World Mission";396,248;53;2019
111093;"Smith and Winston";17527;70;2019
111128;"Eternum Ex";16761,16762,15515;-1.0;2019
111130;"Apsulov: End of Gods";14078;65;2019
111141;"DON'T GIVE UP: A Cynical Tale";4996,28226;65;2019
111150;"Stellaris: Console Edition";7466,1304,517;80;2019
111153;"Snooker 19";2852,19967;50;2019
111181;"勿忘此铭";18310,18182;-1.0;2019
111187;"EVE: Echoes";853,5501;-1.0;2019
111193;"Hunt 'n Sneak";20836;-1.0;2019
111206;"Talk to Strangers";26912;70;2019
111210;"Mr Husky";21366,13857;-1.0;2019
111217;"PRiCERPG";22678,22679;-1.0;2019
111223;"Drunken Wrestlers 2";23832;-1.0;2019
111231;"Void Mine";18118;-1.0;2019
111232;"Deadliest Catch: The Game";20749;50;2019
111234;"The Puppet of Tersa";16821;-1.0;2019
111241;"The Gameshow";19160;-1.0;2019
111253;"Vambrace: Cold Soul";13473,3010;70;2019
111285;"Warframe: Fortuna";17;-1.0;2019
111289;"The Death of Erin Myers";16777;70;2019
111295;"Doodle God: Crime City";12110;-1.0;2019
111299;"Devil May Cry 5: Ultra Limited Edition";3630;-1.0;2019
111326;"Resident Evil 2: Steelbook Edition";37;-1.0;2019
111330;"Atelier Lulua: ~ The Scion of Arland ~";3046,858;74;2019
111353;"Bugs Must Die";17939;70;2019
111370;"No Time to Relax";27912;70;2019
111414;"Super Urban Wizard";22314,22315;-1.0;2019
111419;"Mittelborg: City of Mages";18904,20805;50;2019
111420;"JUMPGRID";16168;70;2019
111432;"Drowning";10955,26092,10955;-1.0;2019
111471;"Forgiveness";18064;70;2019
111486;"Fantasy Blacksmith";21508,18754;50;2019
111495;"RoboBunnies In Space!";18039;-1.0;2019
111498;"AstroGenesis";21343,21344;-1.0;2019
111514;"了不起的修仙模拟器";18287,18288;50;2019
111546;"Elli";17714;-1.0;2019
111556;"Graveyard Keeper: Breaking Dead";5040,7914;-1.0;2019
