game_id;game_name;companies;rating;year
52178;"Don't Die, Mr. Robot!";15305,5257;80;2018
52187;"The Game Paradise: Cruisin Mix";13178,836,303;-1.0;2018
52192;"Shadow of the Colossus: Special Edition";1030,10100,10692;-1.0;2018
52200;"Descenders";8590,13189;77;2018
52207;"MagiCat";8399;72;2018
52263;"All-Star Fruit Racing";13200,13200,4091;59;2018
52271;"Witchkin";14436;70;2018
52676;"Rainbow Skies";2237,2238;64;2018
52836;"Darkest Dungeon: Ancestral Edition";4726,7912;-1.0;2018
52993;"Typoman: Revised";5914;75;2018
53011;"Far Cry 5: Gold Edition";7041,38;-1.0;2018
53012;"Far Cry 5: Deluxe Edition";38,7041;-1.0;2018
53092;"Bouncy Bob";15188,15190,9005,15291;52;2018
53101;"XIII Lost Identity";15408,5283,3906;-1.0;2018
53247;"Joe Dever's Lone Wolf";12282,8491;60;2018
53259;"Knights of Pen & Paper +1 Deluxier Edition";5456,517;-1.0;2018
53273;"Life is Strange: Before The Storm - Deluxe Edition";12931,26;-1.0;2018
53276;"Little Nightmares Complete Edition";747,248;75;2018
53293;"Lost Lands Collection";13358;-1.0;2018
53419;"Nightmares from the Deep Collection";5838;80;2018
53656;"Senran Kagura Burst Re:Newal";13228,6071,2187;69;2018
53837;"Train Sim World: Great Western Express";7701;-1.0;2018
54217;"Persona 3: Dancing in Moonlight";9969,818,2488;73;2018
54218;"Persona 5: Dancing in Starlight";9969,818,2488;73;2018
54220;"Persona Q2: New Cinema Labyrinth";9969,818;89;2018
54486;"We Were Here Too";12226;80;2018
54510;"Escape The Pacific";14303;50;2018
54521;"SENRAN KAGURA Peach Ball";13228,6071;74;2018
54539;"Girls und Panzer: Dream Tank Match";248,9666;75;2018
54548;"Dragon Quest Builders 2";26,70,1394;85;2018
54561;"Yo-Kai Watch Blasters: White Dog Squad";837,2850,4034;-1.0;2018
54562;"Yo-Kai Watch Blasters: Moon Rabbit Crew";837,2850,4034;-1.0;2018
54565;"Tempest 4000";7473,2406;64;2018
54572;"Artifact";56;67;2018
54574;"Orwell: Ignorance is Strength";2478,10604;76;2018
54580;"Megaton Rainfall";16028;65;2018
54613;"Shape of the World";15115,1460;75;2018
54630;"Aokana: Four Rhythm Across the Blue";22077,22078,22079,18216,16852,4091;75;2018
54634;"Purrfect Date";14819,1389;80;2018
54678;"Rusty Lake Paradise";9199;68;2018
54696;"The Sims 4: Toddler Stuff";283,1505,1;-1.0;2018
54700;"Shooty Fruity";10383;74;2018
54715;"Pocket Knights 2";13295;-1.0;2018
54721;"Army of Squirrels";14927;-1.0;2018
54752;"SINNER: Sacrifice for Redemption";16397,13196;61;2018
54753;"Sora to Umi no Aida";11760,6574;-1.0;2018
54775;"Shadows: Awakening";7438,2941;66;2018
54776;"Drone Fight";6379,13418;-1.0;2018
54780;"Subsurface Circular";5152,9341;68;2018
54783;"Tekken Mobile";248;90;2018
54785;"Treadnauts";16071;70;2018
54789;"MudRunner";110,946;73;2018
54793;"Deep Sky Derelicts";16440,157;60;2018
54814;"Apocryph";15340;50;2018
54816;"AirMech: Wastelands";10321;70;2018
54817;"Hyper Universe";15169;75;2018
54820;"Dead In Vinland";9434,12404,1460;70;2018
54836;"Rangi";9368,14948;70;2018
54898;"Fate/Grand Order Arcade";16493,112;-1.0;2018
54915;"Maitetsu";18215,5325,15250;70;2018
54925;"GUTS";13880,16406;-1.0;2018
54974;"King of the Hat";20628;-1.0;2018
54979;"No Heroes Here";13929,13930;70;2018
54996;"Jurassic World Evolution";208,1941,208;71;2018
55020;"White Day 2: Swan Song";13317;-1.0;2018
55028;"Attack on Titan 2";1394,858;79;2018
55034;"Final Fantasy XV: Windows Edition";26;78;2018
55035;"Final Fantasy XV: Pocket Edition";26;74;2018
55038;"Immortal: Unchained";13326,5176;51;2018
55040;"A Certain Magical Virtual-On";112;-1.0;2018
55044;"Arena of Valor";13329,3595;76;2018
55048;"Another Lost Phone: Laura's Story";12016,12528;74;2018
55050;"Demons Age";16390;-1.0;2018
55072;"Rush: A Disney Pixar Adventure";442,1010;67;2018
55076;"Closers";21296,3078;80;2018
55080;"Donut County";11662,14014;77;2018
55090;"Yakuza Kiwami 2";14150,112,774;87;2018
55092;"Secret of Mana";26;66;2018
55111;"Yakuza Online";15878,24354;-1.0;2018
55112;"Fist of the North Star: Lost Paradise";112,14150,818;78;2018
55114;"Tales From Windy Meadow";12831;-1.0;2018
55115;"Midair";15440;60;2018
55121;"Phantom Doctrine";6549,3225;63;2018
55123;"X4: Foundations";1757;68;2018
55126;"The Devil's Eight";13468;-1.0;2018
55127;"RoVR";15121,15121;-1.0;2018
55137;"Fate/Extella Link";2187,8207,15694;76;2018
55173;"Semblance";6549,15832;75;2018
55175;"Save me Mr Tako: Tasukete Tako-San";3701;64;2018
55177;"The Walking Dead: Our World";6153;-1.0;2018
55189;"Warhammer: Vermintide 2";860;79;2018
55196;"Floor Kids";13369,14000;75;2018
55215;"Earth Atlantis";3010,13588;78;2018
55216;"Epic Loon";13379,15602;80;2018
55218;"Survived By";413,17;-1.0;2018
55237;"Lifo Harvester";15123;-1.0;2018
55242;"Fossil Hunters";15192;60;2018
55247;"Chessaria: The Tactical Adventure";13474;65;2018
55252;"Celestian Tales: Realms Beyond";8947,16974;-1.0;2018
55258;"Deep Ones";15106,10955;60;2018
55282;"Infliction";15194,8454;70;2018
55293;"Cruz Brothers";25159;-1.0;2018
55308;"Farm Manager 2018";22323,9005;45;2018
55316;"Imperatum";16134;38;2018
55464;"Witch Thief";9564;-1.0;2018
55468;"Yet Another Zombie Defense HD";8255;65;2018
55486;"0°N 0°W";15150;60;2018
55494;"Dead Maze";16706;-1.0;2018
55507;"Witch Hunt";21187;80;2018
55542;"Ka Mate";14339;30;2018
55543;"Depth of Extinction";21249;60;2018
55580;"Robothorium";10870,11975;70;2018
55628;"Bomber Crew";5048,13388;77;2018
55664;"HORDE ATTACK";14743;-1.0;2018
55678;"Door Kickers: Action Squad";966,16373;82;2018
55709;"BlobCat";16118;-1.0;2018
55710;"Null Vector";15418;78;2018
55737;"Physica-E";16095;-1.0;2018
55766;"CometStriker";6353;70;2018
55801;"Floor Plan: Hands-On Edition";16091;70;2018
55863;"Jake Hunter Detective Story: Ghost of The Dusk";2103,1218;63;2018
55945;"Brawl Stars";2483;35;2018
56012;"Russian Fishing 4";21432;-1.0;2018
56033;"Dream Alone";13541,15769;82;2018
56057;"Steins;Gate Elite";5172,5996,2428,2946;82;2018
56060;"Shadowgun Legends";11946;23;2018
56095;"PWND";13603;60;2018
56110;"Band of Defenders";5307;50;2018
56112;"Card Crawl";17181,21072;67;2018
56144;"TOKYO GHOUL [:re birth]";248,9608;-1.0;2018
56166;"Dead Ahead: Zombie Warfare";16926;-1.0;2018
56208;"Amberskull";16314;70;2018
56279;"Nuclien";13168;-1.0;2018
56281;"SubaraCity";6379,6957;-1.0;2018
56344;"Pato Box";15801,15800;70;2018
56347;"PixArk";912;65;2018
56381;"Onmyoji";5501;70;2018
56548;"Crazy Justice";16188,16189;-1.0;2018
56564;"Russian Subway Dogs";6419;76;2018
56609;"Initiative: Red Dawn";19187;-1.0;2018
56639;"Mike Dies";4424;70;2018
56667;"KO Mech";26395;70;2018
56678;"Shift Quantum";6142,15643;75;2018
56782;"Pizza Titan Ultra";2916;70;2018
56870;"Guns, Gore and Cannoli 2";7000;77;2018
56987;"Touhou Hyouibana～Antinomy of Common Flowers";9378,14268;-1.0;2018
56997;"One Hour One Life";7549;70;2018
57005;"Darkfall: New Dawn";13398;-1.0;2018
57012;"Etrian Odyssey Nexus";818,2488;80;2018
57019;"Shin Megami Tensei: Liberation Dx2";112;60;2018
57021;"Bullet Girls Phantasia";2206,449;60;2018
57026;"Yo-Kai Dictionary";837;-1.0;2018
57142;"Gal Metal";6574,2187,9066;68;2018
57192;"NAIRI: Tower of Shirin";15107,16433;84;2018
57263;"Chuchel";1396;80;2018
57315;"Runewards";14197,18017;-1.0;2018
57335;"Six Ages: Ride like the Wind";3189,8799;84;2018
57372;"SoulWorker";21297,9851;78;2018
57837;"Robin";23148,23149,23150;-1.0;2018
57838;"Happy Manager";5222;-1.0;2018
57886;"Totes the Goat";12242;67;2018
58066;"Pure Farming 2018";14943,13327;60;2018
58075;"Girls' Frontline";17151,17152,17153;46;2018
58110;"God is a Cube: Programming Robot Cubes";24892,24893;-1.0;2018
58141;"Lanota";15335,15335,6957;87;2018
58194;"ISLAND";12568,12569;70;2018
58243;"Treasure Adventure World";17906,1418;62;2018
58407;"Regular Human Basketball";6132;70;2018
58409;"Verdant Skies";26411;70;2018
58533;"Damsel";16737;71;2018
58580;"Flashing Lights - Police Fire EMS";15751,12084;50;2018
58715;"Signal Decay";17126;-1.0;2018
58717;"80's Overdrive";25628,14370,25629;87;2018
58892;"Lost in Harmony";12404,1460,15657;58;2018
58950;"Eat Beat: Dead Spike-san";1218;-1.0;2018
58966;"Grimms Notes Repage";1804,23277,24468;-1.0;2018
59104;"Aeon of Sands: The Trail";16943;70;2018
59128;"HIVE: Altenum Wars";15405;-1.0;2018
59149;"Ingnomia";15622;-1.0;2018
59227;"Jimmy and the Pulsating Mass";18964;80;2018
59737;"ZeroRanger";16489;-1.0;2018
59746;"The Battle Cats";16953;-1.0;2018
59774;"Grapple Force Rena";4534,28375;70;2018
59780;"Sorcery Jokers";27642,5188;60;2018
59806;"FAIRY TAIL: HERO'S JOURNEY";15880;-1.0;2018
59858;"Lethal League Blaze";4225;90;2018
59865;"Taphouse VR";16947;-1.0;2018
59898;"Dynamite Fishing: World Games";6987;66;2018
60230;"Joggernauts";16703,15257;75;2018
60315;"Azure Reflections";6937,13648;80;2018
60534;"Ninjin: Clash of Carrots";14755,16104;75;2018
60763;"Fureraba ~Friend to Lover~";22086,5191,16852;70;2018
61058;"Shuriken Block";19049,19049;-1.0;2018
61219;"Sydney Hunter and the Caverns of Death";24414,26171,4442,26172;-1.0;2018
61582;"The Cyanide & Happiness Adventure Game";13425,13426,13428;-1.0;2018
61616;"Thief Simulator";11275,9005,24337;60;2018
61652;"Within Whispers: The Fall";19842;-1.0;2018
61714;"To Leave";21023;72;2018
61859;"Dark Deception";26764;70;2018
61942;"Norn9: Last Era";4607,1956;-1.0;2018
62151;"Life is Strange 2";894,26;79;2018
62313;"Gunhouse";805,14307;-1.0;2018
62449;"Sky Gamblers: Cold War";8789;80;2018
63281;"The Unlikely Legend of Rusty Pup";11972;70;2018
63798;"Dusty Raging Fist";8221;-1.0;2018
64359;"Hero-U: Rogue to Redemption";24761;70;2018
64837;"Gravity Wars";16955;-1.0;2018
65821;"Comit the Astrodian 3";12642;-1.0;2018
65824;"Avernum 3: Ruined World";3074;70;2018
65837;"Hand of the Gods";2499;70;2018
66232;"Socks the Cat Rocks the Hill";1312,18431;-1.0;2018
66788;"Kirby Battle Royale";70;59;2018
67201;"Phantasy Star Online 2: Cloud";15878,24354;-1.0;2018
67203;"Indie Pogo";13481;70;2018
67623;"HYAKKI CASTLE";13456,13457;68;2018
67625;"MX vs. ATV All Out";563,10075;55;2018
67874;"Prime Arena";6424;-1.0;2018
67902;"Aim Lab";15116;50;2018
68161;"Layers of Fear: Legacy";4598;88;2018
68216;"All Our Asias";6180,27072;74;2018
68279;"Gal*Gun 2";4091,2344;67;2018
68283;"Dragon's Crown Pro";1060,818;73;2018
68284;"Zone of The Enders: The 2nd Runner M∀RS";129,6181,129;75;2018
68295;"Kunio-kun: The World Classics Collection";1218;-1.0;2018
68312;"Arcade Archives: Vs. Excitebike";5346;-1.0;2018
68314;"Arcade Archives: Vs. Urban Champion";5346;-1.0;2018
68315;"Project Nimbus: Code Mirai";13566;68;2018
68332;"Arcade Archives: Vs. Balloon Fight";5346,70;-1.0;2018
68333;"Arcade Archives: Vs. Ice Climber";5346,70;-1.0;2018
68357;"Arcade Archives: Punch-Out!!";5346;77;2018
68358;"Super Hyperactive Ninja";13482,13941;-1.0;2018
68359;"Duck n' Dodge";13483;-1.0;2018
68364;"Mugsters";15937,16437;70;2018
68375;"Fantasy Earth Genesis";13229,26;-1.0;2018
68382;"Toji no Miko: Kizamishi Issen no Tomoshibi";26;-1.0;2018
68383;"Hellmut: The Badass from Hell";19896,19897;71;2018
68441;"Sword Art Online: Integral Factor";248;51;2018
68442;"Metropolis: Lux Obscura";10955,14940;60;2018
68450;"Path to Mnemosyne";11755;70;2018
68457;"Rapala Fishing: Pro Series";2329,13504;-1.0;2018
68503;"Clicker Heroes 2";7847;60;2018
68570;"Dresden Files Cooperative Card Game";14273;60;2018
68576;"Welcome to the Game II";21268;60;2018
68618;"A Collection of Bad Moments";14322;60;2018
68702;"DERU - The Art of Cooperation";16308;75;2018
68713;"Eventide 3: Legacy of Legends";10448,5838;90;2018
68792;"R-COIL";25844;70;2018
68836;"Packet Queen #";14907;-1.0;2018
68842;"Shoppe Keep 2";12084,14372;50;2018
68843;"I Hate Running Backwards";634,15542,414;65;2018
68864;"The Path of Motus";15953;50;2018
69014;"Castle of Heart";14734;66;2018
69053;"Sakura Sakura";18929,18928;-1.0;2018
69245;"Anchorhead";27736;70;2018
69321;"Perfect Angle";15398;-1.0;2018
69340;"Sir Eatsalot";23269;-1.0;2018
69342;"Pio Fiore no Banshou";11518,4607,1956;-1.0;2018
69343;"Charade Maniacs";1956,4607;-1.0;2018
69344;"Collar x Malice: Unlimited";4607,1956,11518;-1.0;2018
69347;"Cendrillon palikA";4607,1956;-1.0;2018
69348;"Frantics";14918,10100;76;2018
69352;"Black Otaku - SOS HD";17211;-1.0;2018
69372;"Smashing Four";20717;-1.0;2018
69382;"Jettomero: Hero of the Universe";16470;62;2018
69425;"Pandemic: The Board Game";11941,11941;90;2018
69440;"Exorder";15191,13541;70;2018
69482;"Heaven Will Be Mine";23055,23054;80;2018
69483;"Monster Prom";17099,8456;66;2018
69486;"Super Slime Arena";14522;60;2018
69487;"Light Fingers";16501;80;2018
69499;"Martial Arts Brutality";12346;-1.0;2018
69502;"Aka to Blue";14263;-1.0;2018
69547;"Vintage Story";23072;-1.0;2018
69653;"Arcade Archives CRAZY CLIMBER";5346;-1.0;2018
70708;"Azur Lane";16059,16060,16061;80;2018
70806;"Shelter Generations";6379,921;-1.0;2018
70848;"Post World";24790;-1.0;2018
71019;"Volantia: Kingdom in the Sky";28310;50;2018
71124;"Last Rites";1271,28847;70;2018
71189;"Chickens Madness";29971;-1.0;2018
71411;"Paris 1313: The Mystery of Notre-Dame Cathedral";29038,5885,29039,594;-1.0;2018
71446;"Maelstrom";15170;80;2018
71452;"Epic Skater 2";16020;-1.0;2018
71590;"Memories Off: Innocent Fille";2428;-1.0;2018
71598;"Levantera: Tale of The Winds";21252;-1.0;2018
71628;"The Messenger";14419,634;87;2018
71778;"Shwip";16774;-1.0;2018
71800;"The Bard's Tale Trilogy";385,393;80;2018
71957;"FRAMED Collection";6200,2478;76;2018
72300;"Central Intelligence";1271,28847;-1.0;2018
72334;"SOS";14012;60;2018
72339;"Lorn";15695;70;2018
72375;"Beyond the Void";16853;-1.0;2018
72491;"Supposedly Wonderful Future";14742;40;2018
72492;"Shikhondo - Soul Eater";16273,2238,5257;66;2018
72495;"Without Escape";24087,2238;49;2018
72517;"Where Are My Friends?";10955,15327;-1.0;2018
72519;"Pipe Push Paradise";18522;70;2018
73881;"The Warlock of Firetop Mountain";8421,8421;80;2018
74138;"Paperville Panic!";16387;70;2018
74155;"Street Fighter V: Arcade Edition";37;79;2018
74156;"Entaku no Seito 2";5324;-1.0;2018
74161;"Never Stop Sneakin'";5228;55;2018
74165;"Otome Yusha";797,837;-1.0;2018
74181;"Neon";15810;-1.0;2018
74221;"Wira & Taksa: Against the Master of Gravity";27122;-1.0;2018
74222;"Detective Case and Clown Bot in: The Express Killer";1765;-1.0;2018
74241;"A Near Dawn";18763;-1.0;2018
74277;"EVE: War of Ascension";13604,853,13126;-1.0;2018
74285;"Membrane";13605;87;2018
74400;"Sling Ming";14764;-1.0;2018
74469;"Space Viking Raiders";14740,14741;-1.0;2018
74495;"LongStory";17648;60;2018
74500;"Monster Energy Supercross - The Official Videogame";1459;64;2018
74524;"Football Game";25142;70;2018
74528;"Forged Battalion";67,16437;80;2018
74531;"Deiland";14142,12539;51;2018
74563;"Hakuoki: Edo Blossoms";11518,10024,1956,4607;80;2018
74585;"Steamburg";14900;30;2018
74598;"Animal Super Squad";17654;80;2018
74686;"Catmaze";12243;70;2018
74731;"RockShot";9851,14527;-1.0;2018
74760;"College Days";10527;-1.0;2018
74762;"Death Toll";5262;50;2018
74793;"God Eater Online";13229,248;-1.0;2018
74825;"3 Beards";16323;-1.0;2018
74863;"Hellbreaker";16341;60;2018
74867;"Lords of Delusia";13679;-1.0;2018
74874;"Metal Max Xeno";836,2262;70;2018
74877;"Mega Man Arena";28823,28824,28825;-1.0;2018
74881;"Steel Rats";13685;62;2018
74907;"The Padre";13709,11948;68;2018
74914;"Below Zero";14337,13344;-1.0;2018
74946;"World End Syndrome";1218,2923;90;2018
74966;"Radio Hammer Station";1218;-1.0;2018
74968;"Evasion";14305;64;2018
74969;"Mini-Mech Mayhem";4441;-1.0;2018
74978;"Boom Squad";13713;-1.0;2018
75016;"Lazy Galaxy";26905;70;2018
75056;"Despotism 3k";18487;60;2018
75062;"Bless Online";12760,154;52;2018
75065;"The Colonists";14807,1050;70;2018
75066;"Sigi - A Fart for Melusina";10955,16333;62;2018
75073;"Grabity";15572;70;2018
75074;"Emily Wants to Play Too";10002,8028;70;2018
75076;"Party Crashers";16334;70;2018
75096;"Slipstream";15544;71;2018
75097;"The Warhorn";15236;50;2018
75100;"Heroes of Hammerwatch";3839;77;2018
75106;"Tempest Citadel";8607;50;2018
75107;"Exotic Matter";15877;-1.0;2018
75119;"Alvo";20251;-1.0;2018
75173;"Don't Sink";16270;70;2018
75182;"Silent Descent";11267;72;2018
75194;"Preventive Strike";20459,15186;-1.0;2018
75225;"Tengai ni Mau, Iki na Hana";4607,27314,1956;-1.0;2018
75230;"Egypt Old Kingdom";11268;70;2018
75234;"Guacamelee! 2";2168;83;2018
75244;"ONRUSH";115;76;2018
75246;"Megalith";5449;50;2018
75247;"The Red Strings Club";3122,634;78;2018
75263;"Juicy Realm";11608,15417;58;2018
75283;"Apex Construct";13744;59;2018
75297;"EA Sports UFC 3";1,277;70;2018
75300;"One Piece: Bounty Rush";248;-1.0;2018
75354;"Minotaur";21715,12337;70;2018
75368;"Alter Army";16127;-1.0;2018
75378;"Full Metal Panic! Fight! Who Dares Wins";4252,248,9666;45;2018
75380;"World of Warcraft: Battle for Azeroth";51,179;75;2018
75389;"WOAHDS!";15294;-1.0;2018
75395;"King of the Eggs";14319;-1.0;2018
75419;"Make Sail";8220;60;2018
75540;"The Free Ones";8542;60;2018
75546;"MLB The Show 18";2170,10100;80;2018
75578;"Love Bites";4755;70;2018
75582;"Carcassonne: The Official Board Game";11941,6970;70;2018
75610;"Sand is The Soul";16087,13541;-1.0;2018
75624;"Grandpa and the Zombies";16359,15820,16360;-1.0;2018
75638;"SuperTrucks Offroad";14259,1460;70;2018
75675;"The Sims 4: Cats & Dogs";283,1505,1;-1.0;2018
75707;"Arcade Archives STAR FORCE";5346;-1.0;2018
75731;"SD Gundam G Generation Genesis";248;70;2018
75756;"Highschool Girlfriend";10527;-1.0;2018
75757;"Echo Tokyo: Reaper";10527;-1.0;2018
75761;"Qbik";4741;70;2018
75799;"Speed Dating for Ghosts";21338,21338,21159;70;2018
75800;"The Unholy Society";24493;-1.0;2018
75809;"AntVentor";18509;70;2018
75843;"Wolfenstein II: The Freedom Chronicles - Episode Zero";1242,16565;70;2018
75844;"Wolfenstein II: The New Colossus - The Adventures of Gunslinger Joe";1242,16565;-1.0;2018
75845;"Wolfenstein II: The New Colossus - The Diaries of Agent Silent Death";1242,16565;-1.0;2018
75846;"Wolfenstein II: The New Colossus - The Amazing Deeds of Captain Wilkins";1242,16565;-1.0;2018
75847;"Wolfenstein II: The Freedom Chronicles - Season Pass";1242,16565;-1.0;2018
75848;"Valkyria Chronicles 4";112,13806;82;2018
75855;"Project Hospital";15201;70;2018
75864;"Axiom Verge: Multiverse Edition";10316,10023;-1.0;2018
75865;"Shining Resonance Refrain";2676,112;71;2018
75866;"Sleep Tight";13878;62;2018
75905;"Galactic Harvester";14253;-1.0;2018
75911;"Mysterious Realms RPG";15126;70;2018
75926;"Apparition";16279,13541;70;2018
75953;"Legends of the Universe - Cosmic Bounty";12642;-1.0;2018
75957;"Part Time UFO";13891,762;77;2018
75973;"The Legend of Heroes: Trails of Cold Steel I: Kai";2751;-1.0;2018
75990;"The Caligula Effect: Overdose";2909,2262;58;2018
75992;"Musynx";6918,14760,14762;35;2018
76039;"Infectonator 3: Apocalypse";8399,13394;70;2018
76041;"Miles & Kilo";12912;80;2018
76062;"GUNHEAD";1434;-1.0;2018
76064;"KurtzPel";3097;50;2018
76066;"Golem Gates";8465;72;2018
76079;"Ravengers";16107;-1.0;2018
76090;"Iro Hero";13942,2238,13942;48;2018
76095;"Kamaitachi no Yoru: Rinne Saisei";26546,18125,1217;-1.0;2018
76111;"Deadstep";15209;-1.0;2018
76118;"Last Defense";13343;-1.0;2018
76127;"Dustwind";16289,9185;70;2018
76163;"Final Fantasy XV: Multiplayer Expansion - Comrades";26;60;2018
76164;"Marvel Strike Force";13294;80;2018
76189;"Wonder Gravity";112;-1.0;2018
76208;"Pixeljunk Monsters Duo";2933;-1.0;2018
76209;"Teenage Mutant Ninja Turtles";2312;-1.0;2018
76214;"Fallen Legion+";10134,10135;72;2018
76232;"Shinobi, Koi Utsutsu -Banka Aya Emaki-";4607,1956;-1.0;2018
76257;"Diabolik Lovers: Grand Edition";17144,4607,1956;-1.0;2018
76258;"Super Mighty Power Man – The Champion of the Galaxy";13963;-1.0;2018
76266;"Welcome to Orochi Park";16942;-1.0;2018
76273;"Ripped Pants at Work";19852;70;2018
76294;"Kill the Superweapon";11965;-1.0;2018
76300;"Super Bugman Extreme Ultra";15125;-1.0;2018
76315;"Terrorhythm";15127;70;2018
76320;"Motorbike Garage Mechanic Simulator";13541,15227;50;2018
76325;"A song in the void";18743;50;2018
76350;"Season's Beatings";10417;70;2018
76351;"Airport Madness 3D: Volume 2";19225;60;2018
76357;"Blessed Surface";26747;50;2018
76375;"Visual Out";18543;70;2018
76381;"Archers";14271;-1.0;2018
76397;"Super Seducer";14754;45;2018
76402;"KnightOut";17133,16189;-1.0;2018
76404;"Robbie Swifthand and the Orb of Mysteries";16311;70;2018
76410;"Warhammer 40,000: Gladius - Relics of War";8549,8299;72;2018
76419;"Scream Varily";13968;-1.0;2018
76420;"Sid Meier's Civilization VI: Rise and Fall";377,8;76;2018
76424;"Battlezone Combat Commander";13977,318;66;2018
76428;"MY HERO ONE'S JUSTICE";9957,248,9608,9607;69;2018
76429;"The X-Files: Deep State";13294,9532;-1.0;2018
76436;"Claws of Furry";15795;50;2018
76444;"Hero Plus";14256,14257;-1.0;2018
76450;"Jaseiken Necromancer";22812,129;-1.0;2018
76515;"Dark Eclipse";251;-1.0;2018
76516;"Grim Tales: The Stone Queen";2245,7412;-1.0;2018
76560;"Legendary Gary";20544;70;2018
76566;"Antigraviator";13999,2776;62;2018
76576;"ACA NEOGEO WORLD HEROES 2 JET";5346,1474;60;2018
76579;"The Mind's Eclipse";14466;70;2018
76587;"The Pirate's Fate";15472;70;2018
76640;"Oh My God, Look At This Knight";12394;-1.0;2018
76641;"Samsara";17182;80;2018
76642;"Maihana Soumakyou～Uniting Barrage Action";6937;-1.0;2018
76643;"Taiko no Tatsujin: Drum Session";248,5137,22721;77;2018
76648;"Rally Racers";1234,14358;-1.0;2018
76655;"Song of Memories";4091,17235;0;2018
76662;"Navalny 20!8 : The Rise of Evil";15133,13344;70;2018
76694;"Civitatem";15218;60;2018
76723;"Mega Man 11";37;79;2018
76726;"AO Tennis";2431;62;2018
76731;"The Horus Heresy: Betrayal At Calth";14079;70;2018
76736;"Black Clover: Quartet Knights";248,9607,9608,14138;70;2018
76740;"Darkest Dungeon: The Color of Madness";7912;-1.0;2018
76753;"Artifact Adventure Gaiden";20307,4363;70;2018
76767;"#WarGames";6026;50;2018
76770;"Bridge Constructor Portal";3010,5254;76;2018
76781;"Cross of Auria";27486;-1.0;2018
76799;"Tankrovia";14265;-1.0;2018
76801;"Galaxy Race";15193;-1.0;2018
76802;"Hello Charlotte: Childhood's End";14272;70;2018
76804;"Sink or Skim";14260;-1.0;2018
76813;"Cycle 28";15859;65;2018
76816;"Dungreed";15195,3701;50;2018
76829;"東方憑依華 ～ Antinomy of Common Flowers.";14268,14269;80;2018
76845;"Vesta";14004;58;2018
76847;"Dragon Fang Z: The Rose & Dungeon of Time";14009;83;2018
76869;"SkullPirates";13973;-1.0;2018
76881;"Accounting+";7444,19700;74;2018
76885;"SoulCalibur VI";732,248;83;2018
76887;"Fade to Silence";1463,10075;46;2018
76891;"Dying Light: Bad Blood";108;50;2018
76921;"Retimed";16304,13668;70;2018
76922;"Labirinto";14258;70;2018
76930;"Broken Reality";31369,2561;70;2018
76935;"Shape of America: Episode One";14744;70;2018
76937;"Spirit Animal Survival";16921;70;2018
76966;"Firewall Zero Hour";11806,10100;79;2018
77157;"My Big Sister";19920,18754;70;2018
77175;"Street Fighter 30th Anniversary Collection";37;79;2018
77176;"The Lord of the Rings: Adventure Card Game";14016,11941,27967;50;2018
77177;"One Piece: Pirate Warriors 3 - Deluxe Edition";1394,248;83;2018
77187;"Bud Spencer & Terence Hill: Slaps And Beans";15851,15852;70;2018
77356;"Yo-kai Sangokush: Kunitori Wars";837,858;-1.0;2018
77412;"surviv.io";13126;-1.0;2018
77429;"Joe & Mac: Ultimate Caveman Collection";17615,26081;-1.0;2018
77438;"War Clash";15633;-1.0;2018
77458;"2 Hits Pack: Sonic Forces/Puyo Puyo Tetris";112;-1.0;2018
77493;"Utawarerumono: Prelude to the Fallen";3045,2262;71;2018
77534;"KovaaK 2.0";28407;80;2018
77535;"Basingstoke";5193;80;2018
77569;"OPUS: Rocket of Whispers";6957,15108;70;2018
77631;"Harry Potter: Hogwarts Mystery";14022,13854;34;2018
77654;"Ultimate Fishing Simulator";16698,15190,9005;80;2018
77657;"Destination Primus Vita";16152,10836;70;2018
77663;"Badland Brawl";4713;-1.0;2018
77775;"Roof Rage";25050;70;2018
77952;"Street Fighter IV: Champion Edition";37;-1.0;2018
77957;"Xenon Valkyrie+";11699;70;2018
78059;"OF MICE AND SAND -REVISED-";1218;80;2018
78111;"The Princess Guide";2262,1405;55;2018
78114;"The Legend of Heroes: Trails of Cold Steel II: Kai";2751;-1.0;2018
78115;"The Legend of Heroes: Trails of Cold Steel IV";2751,2262;83;2018
78118;"Regalia: Royal Edition";15181,15182,5047;68;2018
78126;"Gloom";11941;50;2018
78127;"ACA NEOGEO REAL BOUT FATAL FURY SPECIAL";5346,1474;90;2018
78128;"Fallen Legion: Rise to Glory";10134,2262;77;2018
78129;"Fallen Legion: Rise to Glory - Exemplary Edition";10134,2262;-1.0;2018
78142;"SpiritSphere DX";14029,12438;77;2018
78149;"Adventure Time: Pirates Of The Enchiridion";163,13848;62;2018
78153;"Burnout Paradise Remastered";1,347,14861;76;2018
78154;"Kerbal Space Program: Enhanced Edition";1464,14035;68;2018
78155;"Mount Your Friends 3D: A Hard Man is Good to Climb";9207;70;2018
78159;"Battery Jam";14065;65;2018
78227;"POOL";14856;-1.0;2018
78536;"Beholder 2";8628,11259;80;2018
78538;"Freeman: Guerrilla Warfare";13235;80;2018
78547;"The Council";14161,110;75;2018
78550;"Bad North";7079,14163;71;2018
78754;"Scribblenauts Showdown";14055,2546;63;2018
78869;"Giana Sisters: Twisted Dreams - Owltimate Edition";1463,6987;80;2018
